date,venue,race_no,race_id,rank_in_race,car_no,player_id,finish_pos,odds_win,p_win,expected_value_win,stake_yen,is_hit,actual_return_yen,actual_profit_yen,loss_amount_yen,expected_profit_yen
2026-05-29,伊東,8,083720260529,1,4,014298,1,,0.28184695118635517,,100,True,,,0,
2026-05-29,伊東,8,083720260529,2,5,015378,4,,0.28184695118635517,,100,False,0.0,-100.0,100,
2026-05-29,伊東,8,083720260529,3,7,014511,3,,0.15200599095305134,,100,False,0.0,-100.0,100,
2026-05-29,伊東,8,083720260529,4,1,013533,2,,0.09795711389546888,,100,False,0.0,-100.0,100,
2026-05-29,伊東,8,083720260529,5,6,014716,6,,0.09795711389546888,,100,False,0.0,-100.0,100,
2026-05-29,伊東,8,083720260529,6,3,014565,8,,0.057208607412118216,,100,False,0.0,-100.0,100,
2026-05-29,伊東,8,083720260529,7,2,013242,5,,0.031177271471182287,,100,False,0.0,-100.0,100,
2026-05-29,小倉,2,028120260529,1,1,015400,1,,0.7811908960882227,,100,True,,,0,
2026-05-29,小倉,2,028120260529,2,2,015076,2,,0.11536045335492214,,100,False,0.0,-100.0,100,
2026-05-29,小倉,2,028120260529,3,3,015773,4,,0.06737245131485023,,100,False,0.0,-100.0,100,
2026-05-29,小倉,2,028120260529,4,4,015777,6,,0.02139484473687678,,100,False,0.0,-100.0,100,
2026-05-29,小倉,2,028120260529,5,6,015141,5,,0.014679240694468236,,100,False,0.0,-100.0,100,
2026-05-29,小倉,2,028120260529,6,5,015852,3,,1.056905330001713e-06,,100,False,0.0,-100.0,100,
2026-05-29,小倉,2,028120260529,7,7,015071,7,,1.056905330001713e-06,,100,False,0.0,-100.0,100,
2026-05-29,広島,7,076220260529,1,7,015070,1,,0.7934378551027685,,100,True,,,0,
2026-05-29,広島,7,076220260529,2,2,015406,4,,0.1818182282950114,,100,False,0.0,-100.0,100,
2026-05-29,広島,7,076220260529,3,1,015667,2,,0.016905114096677793,,100,False,0.0,-100.0,100,
2026-05-29,広島,7,076220260529,4,3,015956,7,,0.00783558208130686,,100,False,0.0,-100.0,100,
2026-05-29,広島,7,076220260529,5,4,015134,6,,1.0734747451390398e-06,,100,False,0.0,-100.0,100,
2026-05-29,広島,7,076220260529,6,5,015317,3,,1.0734747451390398e-06,,100,False,0.0,-100.0,100,
2026-05-29,広島,7,076220260529,7,6,015017,5,,1.0734747451390398e-06,,100,False,0.0,-100.0,100,
2026-05-29,弥彦,10,102120260529,1,4,014588,1,,0.4299058940193801,,100,True,,,0,
2026-05-29,弥彦,10,102120260529,2,1,015784,2,,0.28871858942149264,,100,False,0.0,-100.0,100,
2026-05-29,弥彦,10,102120260529,3,5,013855,4,,0.08868954779015606,,100,False,0.0,-100.0,100,
2026-05-29,弥彦,10,102120260529,4,7,015173,7,,0.08868954779015606,,100,False,0.0,-100.0,100,
2026-05-29,弥彦,10,102120260529,5,3,013514,3,,0.042518165342576054,,100,False,0.0,-100.0,100,
2026-05-29,弥彦,10,102120260529,6,2,014081,6,,0.042203991707039784,,100,False,0.0,-100.0,100,
2026-05-29,弥彦,10,102120260529,7,6,014399,5,,0.01927426392919927,,100,False,0.0,-100.0,100,
2026-05-29,熊本,7,078720260529,1,2,016007,2,,0.42681201638464217,,100,False,0.0,-100.0,100,
2026-05-29,熊本,7,078720260529,2,4,016011,5,,0.2080799779023931,,100,False,0.0,-100.0,100,
2026-05-29,熊本,7,078720260529,3,6,016013,1,,0.2080799779023931,,100,True,,,0,
2026-05-29,熊本,7,078720260529,4,3,015998,4,,0.09627819481421358,,100,False,0.0,-100.0,100,
2026-05-29,熊本,7,078720260529,5,1,015989,3,,0.030642913996846106,,100,False,0.0,-100.0,100,
2026-05-29,熊本,7,078720260529,6,5,015976,6,,0.017855833344026868,,100,False,0.0,-100.0,100,
2026-05-29,熊本,7,078720260529,7,7,015999,7,,0.0122510856554851,,100,False,0.0,-100.0,100,
2026-05-29,青森,2,021220260529,1,1,015225,1,,0.8214303621328104,,100,True,,,0,
2026-05-29,青森,2,021220260529,2,2,015684,5,,0.08053238844439317,,100,False,0.0,-100.0,100,
2026-05-29,青森,2,021220260529,3,3,015401,3,,0.08053238844439317,,100,False,0.0,-100.0,100,
2026-05-29,青森,2,021220260529,4,4,015573,2,,0.017501526937521668,,100,False,0.0,-100.0,100,
2026-05-29,青森,2,021220260529,5,5,015579,4,,1.111346960532626e-06,,100,False,0.0,-100.0,100,
2026-05-29,青森,2,021220260529,6,6,015075,6,,1.111346960532626e-06,,100,False,0.0,-100.0,100,
2026-05-29,青森,2,021220260529,7,7,015946,7,,1.111346960532626e-06,,100,False,0.0,-100.0,100,
2026-05-30,伊東,6,063720260530,1,1,015540,2,,0.29358723967455314,,100,False,0.0,-100.0,100,
2026-05-30,伊東,6,063720260530,2,4,014558,5,,0.25968749385509127,,100,False,0.0,-100.0,100,
2026-05-30,伊東,6,063720260530,3,7,013990,1,,0.22975428450422034,,100,True,,,0,
2026-05-30,伊東,6,063720260530,4,3,014881,6,,0.06699184624087859,,100,False,0.0,-100.0,100,
2026-05-30,伊東,6,063720260530,5,2,013230,4,,0.058931472709107556,,100,False,0.0,-100.0,100,
2026-05-30,伊東,6,063720260530,6,6,015332,3,,0.058931472709107556,,100,False,0.0,-100.0,100,
2026-05-30,伊東,6,063720260530,7,5,014565,7,,0.03211619030704155,,100,False,0.0,-100.0,100,
2026-05-30,函館,10,101120260530,1,4,015876,1,,0.9034194772979238,,100,True,,,0,
2026-05-30,函館,10,101120260530,2,1,014440,2,,0.06185430684170528,,100,False,0.0,-100.0,100,
2026-05-30,函館,10,101120260530,3,5,014155,5,,0.01347693664693405,,100,False,0.0,-100.0,100,
2026-05-30,函館,10,101120260530,4,3,015693,4,,0.00708276962466607,,100,False,0.0,-100.0,100,
2026-05-30,函館,10,101120260530,5,6,015482,6,,0.00708276962466607,,100,False,0.0,-100.0,100,
2026-05-30,函館,10,101120260530,6,7,013826,3,,0.00708276962466607,,100,False,0.0,-100.0,100,
2026-05-30,函館,10,101120260530,7,2,012992,7,,9.703394385792515e-07,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,1,3,014545,2,,0.3168509829441281,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,2,7,014873,1,,0.2241794359460991,,100,True,,,0,
2026-05-30,宇都宮,4,042420260530,3,5,013745,8,,0.15278431672008755,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,4,1,014211,4,,0.13286086541582212,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,5,2,015349,7,,0.09317003608848609,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,6,8,014711,9,,0.031105356875936577,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,7,4,015046,6,,0.018260229744983012,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,8,9,013679,3,,0.018260229744983012,,100,False,0.0,-100.0,100,
2026-05-30,宇都宮,4,042420260530,9,6,014136,4,,0.012528546519474455,,100,False,0.0,-100.0,100,
2026-05-30,小倉,4,048120260530,1,1,014333,1,,0.43692919009327486,,100,True,,,0,
2026-05-30,小倉,4,048120260530,2,2,015652,2,,0.2934353336293611,,100,False,0.0,-100.0,100,
2026-05-30,小倉,4,048120260530,3,3,014615,5,,0.09013845314701543,,100,False,0.0,-100.0,100,
2026-05-30,小倉,4,048120260530,4,4,015215,3,,0.07929310938191637,,100,False,0.0,-100.0,100,
2026-05-30,小倉,4,048120260530,5,5,014840,4,,0.04146368844762711,,100,False,0.0,-100.0,100,
2026-05-30,小倉,4,048120260530,6,6,013647,6,,0.04146368844762711,,100,False,0.0,-100.0,100,
2026-05-30,小倉,4,048120260530,7,7,014328,7,,0.01727653685317796,,100,False,0.0,-100.0,100,
2026-05-30,岐阜,4,044320260530,1,7,015912,2,,0.3842770721720986,,100,False,0.0,-100.0,100,
2026-05-30,岐阜,4,044320260530,2,4,014483,1,,0.27162392002051344,,100,True,,,0,
2026-05-30,岐阜,4,044320260530,3,1,014266,6,,0.09335825726875611,,100,False,0.0,-100.0,100,
2026-05-30,岐阜,4,044320260530,4,2,012883,5,,0.09335825726875611,,100,False,0.0,-100.0,100,
2026-05-30,岐阜,4,044320260530,5,5,013705,4,,0.08834357043120486,,100,False,0.0,-100.0,100,
2026-05-30,岐阜,4,044320260530,6,6,012618,7,,0.0393253511010379,,100,False,0.0,-100.0,100,
2026-05-30,岐阜,4,044320260530,7,3,013788,3,,0.029713571737632852,,100,False,0.0,-100.0,100,
2026-05-30,広島,6,066220260530,1,7,015347,1,,0.33567365561684026,,100,True,,,0,
2026-05-30,広島,6,066220260530,2,2,014080,2,,0.18103586518888448,,100,False,0.0,-100.0,100,
2026-05-30,広島,6,066220260530,3,3,015461,4,,0.18103586518888448,,100,False,0.0,-100.0,100,
2026-05-30,広島,6,066220260530,4,5,014009,3,,0.18103586518888448,,100,False,0.0,-100.0,100,
2026-05-30,広島,6,066220260530,5,6,015539,5,,0.06813422072491117,,100,False,0.0,-100.0,100,
2026-05-30,広島,6,066220260530,6,1,014326,6,,0.03713145961962435,,100,False,0.0,-100.0,100,
2026-05-30,広島,6,066220260530,7,4,014187,7,,0.015953068471970804,,100,False,0.0,-100.0,100,
2026-05-30,熊本,7,078720260530,1,3,016018,1,,0.7420893920882338,,100,True,,,0,
2026-05-30,熊本,7,078720260530,2,4,015978,3,,0.10958623446567818,,100,False,0.0,-100.0,100,
2026-05-30,熊本,7,078720260530,3,2,015962,4,,0.06400021005119991,,100,False,0.0,-100.0,100,
2026-05-30,熊本,7,078720260530,4,5,015998,5,,0.06400021005119991,,100,False,0.0,-100.0,100,
2026-05-30,熊本,7,078720260530,5,1,016021,2,,0.020323953343688233,,100,False,0.0,-100.0,100,
2026-05-30,青森,4,041220260530,1,5,014737,3,,0.27609679743271076,,100,False,0.0,-100.0,100,
2026-05-30,青森,4,041220260530,2,1,013979,1,,0.2630381651217042,,100,True,,,0,
2026-05-30,青森,4,041220260530,3,2,015264,6,,0.1953915797216107,,100,False,0.0,-100.0,100,
2026-05-30,青森,4,041220260530,4,4,015515,2,,0.14029048407833797,,100,False,0.0,-100.0,100,
2026-05-30,青森,4,041220260530,5,6,012602,5,,0.06002104292015451,,100,False,0.0,-100.0,100,
2026-05-30,青森,4,041220260530,6,3,012875,4,,0.05279938755685306,,100,False,0.0,-100.0,100,
2026-05-30,青森,4,041220260530,7,7,013013,7,,0.012362543168628842,,100,False,0.0,-100.0,100,
2026-05-31,函館,10,101120260531,1,7,015249,2,,0.44865426270067915,,100,False,0.0,-100.0,100,
2026-05-31,函館,10,101120260531,2,3,014956,3,,0.21633934770644284,,100,False,0.0,-100.0,100,
2026-05-31,函館,10,101120260531,3,4,014440,1,,0.13941541376416428,,100,True,,,0,
2026-05-31,函館,10,101120260531,4,5,015753,7,,0.08515274781870033,,100,False,0.0,-100.0,100,
2026-05-31,函館,10,101120260531,5,1,015483,4,,0.05872603297841402,,100,False,0.0,-100.0,100,
2026-05-31,函館,10,101120260531,6,2,014240,5,,0.025856097515799696,,100,False,0.0,-100.0,100,
2026-05-31,函館,10,101120260531,7,6,013888,6,,0.025856097515799696,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,1,2,013745,9,,0.38978797053082637,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,2,1,014826,7,,0.18795424962832855,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,3,5,014878,1,,0.12112322496332491,,100,True,,,0,
2026-05-31,宇都宮,3,032420260531,4,3,014831,6,,0.11461715833660116,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,5,9,015697,8,,0.08041322373417668,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,6,8,014339,5,,0.03855045862392788,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,7,7,014633,4,,0.03699008291772128,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,8,4,014592,2,,0.022463613107927903,,100,False,0.0,-100.0,100,
2026-05-31,宇都宮,3,032420260531,9,6,014098,3,,0.008100018157165243,,100,False,0.0,-100.0,100,
2026-05-31,小田原,6,063620260531,1,3,014230,2,,0.3302880617768468,,100,False,0.0,-100.0,100,
2026-05-31,小田原,6,063620260531,2,5,015797,1,,0.2613709015804944,,100,True,,,0,
2026-05-31,小田原,6,063620260531,3,4,015042,3,,0.24809491927799313,,100,False,0.0,-100.0,100,
2026-05-31,小田原,6,063620260531,4,7,013809,5,,0.10862698547689228,,100,False,0.0,-100.0,100,
2026-05-31,小田原,6,063620260531,5,2,015045,4,,0.03626574906987156,,100,False,0.0,-100.0,100,
2026-05-31,小田原,6,063620260531,6,1,013892,6,,0.007676691408950913,,100,False,0.0,-100.0,100,
2026-05-31,小田原,6,063620260531,7,6,014014,7,,0.007676691408950913,,100,False,0.0,-100.0,100,
2026-05-31,岸和田,2,025620260531,1,1,014193,1,,0.29008259837722716,,100,True,,,0,
2026-05-31,岸和田,2,025620260531,2,2,014044,4,,0.2733009604545777,,100,False,0.0,-100.0,100,
2026-05-31,岸和田,2,025620260531,3,3,015748,7,,0.216274599973554,,100,False,0.0,-100.0,100,
2026-05-31,岸和田,2,025620260531,4,4,015273,2,,0.1473969583401688,,100,False,0.0,-100.0,100,
2026-05-31,岸和田,2,025620260531,5,5,013645,3,,0.030231933329636574,,100,False,0.0,-100.0,100,
2026-05-31,岸和田,2,025620260531,6,6,013068,5,,0.02900825983772272,,100,False,0.0,-100.0,100,
2026-05-31,岸和田,2,025620260531,7,7,014026,6,,0.013704689687113095,,100,False,0.0,-100.0,100,
2026-05-31,松戸,4,043120260531,1,4,014280,2,,0.3960002589289804,,100,False,0.0,-100.0,100,
2026-05-31,松戸,4,043120260531,2,1,014821,1,,0.19094979103192727,,100,True,,,0,
2026-05-31,松戸,4,043120260531,3,5,015639,6,,0.19094979103192727,,100,False,0.0,-100.0,100,
2026-05-31,松戸,4,043120260531,4,3,014181,3,,0.12305363960429483,,100,False,0.0,-100.0,100,
2026-05-31,松戸,4,043120260531,5,7,013106,4,,0.07515923281713302,,100,False,0.0,-100.0,100,
2026-05-31,松戸,4,043120260531,6,2,014093,5,,0.015658173503569378,,100,False,0.0,-100.0,100,
2026-05-31,松戸,4,043120260531,7,6,014765,7,,0.008229113082167849,,100,False,0.0,-100.0,100,
2026-05-31,熊本,6,068720260531,1,3,016013,3,,0.4279258994699385,,100,False,0.0,-100.0,100,
2026-05-31,熊本,6,068720260531,2,1,016011,6,,0.20634421124353042,,100,False,0.0,-100.0,100,
2026-05-31,熊本,6,068720260531,3,4,016009,1,,0.20634421124353042,,100,True,,,0,
2026-05-31,熊本,6,068720260531,4,5,015962,5,,0.12583161688926334,,100,False,0.0,-100.0,100,
2026-05-31,熊本,6,068720260531,5,6,015976,4,,0.024661514903766182,,100,False,0.0,-100.0,100,
2026-05-31,熊本,6,068720260531,6,2,015971,2,,0.008892546249971163,,100,False,0.0,-100.0,100,
2026-05-31,高知,3,037420260531,1,2,015286,2,,0.3601129820055917,,100,False,0.0,-100.0,100,
2026-05-31,高知,3,037420260531,2,1,012042,1,,0.3255764984169418,,100,True,,,0,
2026-05-31,高知,3,037420260531,3,3,012938,6,,0.10589122753426856,,100,False,0.0,-100.0,100,
2026-05-31,高知,3,037420260531,4,4,013217,3,,0.10589122753426856,,100,False,0.0,-100.0,100,
2026-05-31,高知,3,037420260531,5,5,013767,4,,0.07429127623451647,,100,False,0.0,-100.0,100,
2026-05-31,高知,3,037420260531,6,6,012329,5,,0.02075343344203092,,100,False,0.0,-100.0,100,
2026-05-31,高知,3,037420260531,7,7,013905,7,,0.007483354832381952,,100,False,0.0,-100.0,100,
2026-06-01,函館,10,101120260601,1,1,015080,1,,0.730906115613187,,100,True,,,0,
2026-06-01,函館,10,101120260601,2,3,015221,3,,0.08568734676827804,,100,False,0.0,-100.0,100,
2026-06-01,函館,10,101120260601,3,7,015023,2,,0.08568734676827804,,100,False,0.0,-100.0,100,
2026-06-01,函館,10,101120260601,4,2,015949,4,,0.08108469861958152,,100,False,0.0,-100.0,100,
2026-06-01,函館,10,101120260601,5,4,015018,6,,0.010903434852254333,,100,False,0.0,-100.0,100,
2026-06-01,函館,10,101120260601,6,5,015503,5,,0.005730272331111766,,100,False,0.0,-100.0,100,
2026-06-01,函館,10,101120260601,7,6,015135,7,,7.85047309362312e-07,,100,False,0.0,-100.0,100,
2026-06-01,別府,2,028620260601,1,5,015871,1,,0.5173020730767235,,100,True,,,0,
2026-06-01,別府,2,028620260601,2,1,014563,4,,0.18107572952399464,,100,False,0.0,-100.0,100,
2026-06-01,別府,2,028620260601,3,3,014075,2,,0.1710545521640366,,100,False,0.0,-100.0,100,
2026-06-01,別府,2,028620260601,4,4,015295,5,,0.0774703587699441,,100,False,0.0,-100.0,100,
2026-06-01,別府,2,028620260601,5,2,012914,7,,0.03713963601576476,,100,False,0.0,-100.0,100,
2026-06-01,別府,2,028620260601,6,7,014777,3,,0.015956581358585503,,100,False,0.0,-100.0,100,
2026-06-01,別府,2,028620260601,7,6,013818,6,,1.0690909510252286e-06,,100,False,0.0,-100.0,100,
2026-06-01,名古屋,12,124220260601,1,7,015730,3,,0.35156925229717956,,100,False,0.0,-100.0,100,
2026-06-01,名古屋,12,124220260601,2,4,015465,1,,0.16952533172822237,,100,True,,,0,
2026-06-01,名古屋,12,124220260601,3,5,015516,7,,0.16952533172822237,,100,False,0.0,-100.0,100,
2026-06-01,名古屋,12,124220260601,4,1,015436,2,,0.10924709035578489,,100,False,0.0,-100.0,100,
2026-06-01,名古屋,12,124220260601,5,6,013982,4,,0.07252870555376596,,100,False,0.0,-100.0,100,
2026-06-01,名古屋,12,124220260601,6,2,015297,6,,0.06380214416841246,,100,False,0.0,-100.0,100,
2026-06-01,名古屋,12,124220260601,7,3,013730,5,,0.06380214416841246,,100,False,0.0,-100.0,100,
2026-06-01,和歌山,7,075520260601,1,1,015914,1,,0.7484417659181712,,100,True,,,0,
2026-06-01,和歌山,7,075520260601,2,3,014180,2,,0.1105243057214635,,100,False,0.0,-100.0,100,
2026-06-01,和歌山,7,075520260601,3,4,013915,5,,0.10458755414377097,,100,False,0.0,-100.0,100,
2026-06-01,和歌山,7,075520260601,4,7,015247,4,,0.020497928811762253,,100,False,0.0,-100.0,100,
2026-06-01,和歌山,7,075520260601,5,5,013729,3,,0.015946420209465437,,100,False,0.0,-100.0,100,
2026-06-01,和歌山,7,075520260601,6,2,014575,6,,1.0125976833010552e-06,,100,False,0.0,-100.0,100,
2026-06-01,和歌山,7,075520260601,7,6,014021,7,,1.0125976833010552e-06,,100,False,0.0,-100.0,100,
2026-06-01,宇都宮,2,022420260601,1,2,014348,2,,0.2692447099969706,,100,False,0.0,-100.0,100,
2026-06-01,宇都宮,2,022420260601,2,4,012895,1,,0.24823740184194362,,100,True,,,0,
2026-06-01,宇都宮,2,022420260601,3,1,014831,4,,0.24082355048516738,,100,False,0.0,-100.0,100,
2026-06-01,宇都宮,2,022420260601,4,3,014552,5,,0.09357715104566504,,100,False,0.0,-100.0,100,
2026-06-01,宇都宮,2,022420260601,5,7,014339,6,,0.08855070645069629,,100,False,0.0,-100.0,100,
2026-06-01,宇都宮,2,022420260601,6,5,014176,3,,0.02978324008977851,,100,False,0.0,-100.0,100,
2026-06-01,宇都宮,2,022420260601,7,6,014711,7,,0.02978324008977851,,100,False,0.0,-100.0,100,
2026-06-01,岸和田,6,065620260601,1,7,015920,6,,0.6159099315445403,,100,False,0.0,-100.0,100,
2026-06-01,岸和田,6,065620260601,2,1,015570,1,,0.20191495880342397,,100,True,,,0,
2026-06-01,岸和田,6,065620260601,3,2,014779,2,,0.06302971490778389,,100,False,0.0,-100.0,100,
2026-06-01,岸和田,6,065620260601,4,4,012981,3,,0.045696543308143316,,100,False,0.0,-100.0,100,
2026-06-01,岸和田,6,065620260601,5,5,014486,5,,0.045696543308143316,,100,False,0.0,-100.0,100,
2026-06-01,岸和田,6,065620260601,6,6,015273,4,,0.02775093723166598,,100,False,0.0,-100.0,100,
2026-06-01,岸和田,6,065620260601,7,3,011854,7,,1.3708962992442994e-06,,100,False,0.0,-100.0,100,
2026-06-01,松戸,4,043120260601,1,7,013800,2,,0.3279719948476455,,100,False,0.0,-100.0,100,
2026-06-01,松戸,4,043120260601,2,3,013146,1,,0.29010193185184996,,100,True,,,0,
2026-06-01,松戸,4,043120260601,3,1,013782,5,,0.17492271473238694,,100,False,0.0,-100.0,100,
2026-06-01,松戸,4,043120260601,4,4,013054,3,,0.11272532209100457,,100,False,0.0,-100.0,100,
2026-06-01,松戸,4,043120260601,5,6,015513,6,,0.06583349019235607,,100,False,0.0,-100.0,100,
2026-06-01,松戸,4,043120260601,6,2,014347,4,,0.020906131121307407,,100,False,0.0,-100.0,100,
2026-06-01,松戸,4,043120260601,7,5,013041,7,,0.007538415163449531,,100,False,0.0,-100.0,100,
2026-06-01,静岡,3,033820260601,1,1,015113,1,,0.3680830823576394,,100,True,,,0,
2026-06-01,静岡,3,033820260601,2,2,011907,2,,0.2880529321333359,,100,False,0.0,-100.0,100,
2026-06-01,静岡,3,033820260601,3,4,014086,3,,0.19631582276704038,,100,False,0.0,-100.0,100,
2026-06-01,静岡,3,033820260601,4,3,011487,5,,0.07388494863294823,,100,False,0.0,-100.0,100,
2026-06-01,静岡,3,033820260601,5,5,014470,6,,0.04026546363154157,,100,False,0.0,-100.0,100,
2026-06-01,静岡,3,033820260601,6,7,014069,7,,0.01729955420416978,,100,False,0.0,-100.0,100,
2026-06-01,静岡,3,033820260601,7,6,014738,4,,0.016098196273324657,,100,False,0.0,-100.0,100,
2026-06-01,高知,6,067420260601,1,1,015870,1,,0.7765077444938655,,100,True,,,0,
2026-06-01,高知,6,067420260601,2,3,014880,3,,0.0910334267963797,,100,False,0.0,-100.0,100,
2026-06-01,高知,6,067420260601,3,2,012876,2,,0.060436727295550455,,100,False,0.0,-100.0,100,
2026-06-01,高知,6,067420260601,4,4,013738,5,,0.060436727295550455,,100,False,0.0,-100.0,100,
2026-06-01,高知,6,067420260601,5,5,011993,7,,0.011583706064980505,,100,False,0.0,-100.0,100,
2026-06-01,高知,6,067420260601,6,6,013217,4,,8.340268366785963e-07,,100,False,0.0,-100.0,100,
2026-06-01,高知,6,067420260601,7,7,012348,6,,8.340268366785963e-07,,100,False,0.0,-100.0,100,
2026-06-02,別府,6,068620260602,1,3,014951,7,,0.35957243135256667,,100,False,0.0,-100.0,100,
2026-06-02,別府,6,068620260602,2,4,015924,4,,0.35957243135256667,,100,False,0.0,-100.0,100,
2026-06-02,別府,6,068620260602,3,1,011935,5,,0.1917766968619801,,100,False,0.0,-100.0,100,
2026-06-02,別府,6,068620260602,4,2,014566,1,,0.0721766141767295,,100,True,,,0,
2026-06-02,別府,6,068620260602,5,7,012532,3,,0.016899561714887226,,100,False,0.0,-100.0,100,
2026-06-02,別府,6,068620260602,6,5,013728,2,,1.132270634897444e-06,,100,False,0.0,-100.0,100,
2026-06-02,別府,6,068620260602,7,6,012406,6,,1.132270634897444e-06,,100,False,0.0,-100.0,100,
2026-06-02,名古屋,11,114220260602,1,7,015465,2,,0.35964331678920275,,100,False,0.0,-100.0,100,
2026-06-02,名古屋,11,114220260602,2,5,013982,1,,0.25139556828080234,,100,True,,,0,
2026-06-02,名古屋,11,114220260602,3,1,014168,6,,0.1355829194421985,,100,False,0.0,-100.0,100,
2026-06-02,名古屋,11,114220260602,4,3,014605,5,,0.087373605466522,,100,False,0.0,-100.0,100,
2026-06-02,名古屋,11,114220260602,5,4,015324,3,,0.087373605466522,,100,False,0.0,-100.0,100,
2026-06-02,名古屋,11,114220260602,6,6,015361,7,,0.05102765990686028,,100,False,0.0,-100.0,100,
2026-06-02,名古屋,11,114220260602,7,2,013628,4,,0.02760332464789209,,100,False,0.0,-100.0,100,
2026-06-02,和歌山,7,075520260602,1,5,013915,3,,0.38890305014325827,,100,False,0.0,-100.0,100,
2026-06-02,和歌山,7,075520260602,2,2,014400,1,,0.3043461361816056,,100,True,,,0,
2026-06-02,和歌山,7,075520260602,3,4,014316,2,,0.1336675761292904,,100,False,0.0,-100.0,100,
2026-06-02,和歌山,7,075520260602,4,7,013925,6,,0.08874136821030253,,100,False,0.0,-100.0,100,
2026-06-02,和歌山,7,075520260602,5,3,014866,5,,0.04254300828345024,,100,False,0.0,-100.0,100,
2026-06-02,和歌山,7,075520260602,6,1,014012,4,,0.02479009881178492,,100,False,0.0,-100.0,100,
2026-06-02,和歌山,7,075520260602,7,6,013749,7,,0.017008762240307986,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,1,1,013516,2,,0.40382056509589914,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,2,2,015356,1,,0.15223742132984389,,100,True,,,0,
2026-06-02,宇都宮,11,112420260602,3,7,014152,7,,0.15223742132984389,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,4,5,014545,6,,0.09283653154862562,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,5,3,014462,3,,0.06513234920901598,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,6,9,014112,5,,0.04132535260158256,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,7,6,014754,8,,0.03122473912452081,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,8,8,013921,4,,0.03122473912452081,,100,False,0.0,-100.0,100,
2026-06-02,宇都宮,11,112420260602,9,4,015479,9,,0.029960880636147356,,100,False,0.0,-100.0,100,
2026-06-02,小田原,3,033620260602,1,3,014797,4,,0.39176498676585586,,100,False,0.0,-100.0,100,
2026-06-02,小田原,3,033620260602,2,5,013601,3,,0.27718283509976444,,100,False,0.0,-100.0,100,
2026-06-02,小田原,3,033620260602,3,4,014340,2,,0.18890755919930363,,100,False,0.0,-100.0,100,
2026-06-02,小田原,3,033620260602,4,2,013896,6,,0.08082108200804035,,100,False,0.0,-100.0,100,
2026-06-02,小田原,3,033620260602,5,6,015045,1,,0.03874598770211761,,100,True,,,0,
2026-06-02,小田原,3,033620260602,6,1,013398,5,,0.02257754922491816,,100,False,0.0,-100.0,100,
2026-06-02,松戸,4,043120260602,1,5,014280,5,,0.3065969951661551,,100,False,0.0,-100.0,100,
2026-06-02,松戸,4,043120260602,2,1,014347,2,,0.16352243351805004,,100,False,0.0,-100.0,100,
2026-06-02,松戸,4,043120260602,3,3,013423,7,,0.16352243351805004,,100,False,0.0,-100.0,100,
2026-06-02,松戸,4,043120260602,4,2,013782,1,,0.10537864688201172,,100,True,,,0,
2026-06-02,松戸,4,043120260602,5,4,014181,3,,0.09971829150544412,,100,False,0.0,-100.0,100,
2026-06-02,松戸,4,043120260602,6,6,013857,6,,0.09971829150544412,,100,False,0.0,-100.0,100,
2026-06-02,松戸,4,043120260602,7,7,014887,4,,0.061542907904844894,,100,False,0.0,-100.0,100,
2026-06-02,青森,2,021220260602,1,7,015469,1,,0.6241820771690336,,100,True,,,0,
2026-06-02,青森,2,021220260602,2,1,013263,5,,0.14079998059628926,,100,False,0.0,-100.0,100,
2026-06-02,青森,2,021220260602,3,4,014985,6,,0.09347654295768136,,100,False,0.0,-100.0,100,
2026-06-02,青森,2,021220260602,4,2,014587,2,,0.08222956448229501,,100,False,0.0,-100.0,100,
2026-06-02,青森,2,021220260602,5,3,015281,3,,0.059309254842115085,,100,False,0.0,-100.0,100,
2026-06-02,青森,2,021220260602,6,5,013348,7,,1.289976292816003e-06,,100,False,0.0,-100.0,100,
