date,venue,race_no,race_id,start_at,close_at,seconds_to_close_at_prediction,strategy_version,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-09-24,伊東,3,033720260924,1790235660,1790235360,1314,near_close_v2_20260805,trifecta,3連単,1,2-3-1,0.13603626849444309,126.9,1626,True,2000,253800.0,251800.0,2000,32520.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-09-24T16:14:05+09:00,5-40 minutes before close
