date,venue,race_no,race_id,start_at,close_at,seconds_to_close_at_prediction,strategy_version,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-09-25,熊本,7,078720260925,1790300100,1790299800,1063,near_close_v2_20260805,trifecta,3連単,1,4-3-7,0.13417161663318072,93.3,1152,True,2000,186600.0,184600.0,2000,23040.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-09-25T10:12:16+09:00,5-40 minutes before close
