date,venue,race_no,race_id,start_at,close_at,seconds_to_close_at_prediction,strategy_version,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-09-25,熊本,4,048720260925,1790296320,1790296020,457,near_close_v2_20260805,trifecta,3連単,1,7-5-3,0.10089516687007719,92.5,833,True,2000,185000.0,183000.0,2000,16660.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-09-25T09:19:23+09:00,5-40 minutes before close
